Date,ProductID,SalesVolume,CurrentStock,ReorderLevel,DailyCapacity,CurrentUtilization,LaborCost,MaterialCost,TransportCost,SeasonalityIndex,ExternalFactor,TargetAllocation,DayOfWeek,Month,Quarter,IsWeekend,SalesMA7,SalesSTD7,StockMA7,UtilMA7,SalesMA14,SalesSTD14,StockMA14,UtilMA14,SalesMA30,SalesSTD30,StockMA30,UtilMA30,StockToSales,TotalCost,CostPerUnit,UtilizationEfficiency,Region_Asia,Region_Europe,Region_North America
2023-06-19,P67890,953,225,185,1318,0.66,43.81,20.89,3.88,1.0215226351114506,,2043,0,6,2,0,705.0,278.01258964298694,220.57142857142858,0.7442857142857143,655.2857142857143,261.11548537629227,194.71428571428572,0.7528571428571428,534.2333333333333,299.6204131130305,189.03333333333333,0.7653333333333333,0.3547297297297297,68.58,0.07196222455403987,6.417508417508418,False,True,False
2023-06-20,P67890,463,62,132,640,0.69,45.68,18.88,5.9,1.0215226351114506,Strike,1081,1,6,2,0,690.2857142857143,196.85842144860973,149.42857142857142,0.7385714285714285,578.7857142857143,250.99990149290988,153.92857142857142,0.7485714285714286,563.8666666666667,270.8472954844933,151.83333333333334,0.7546666666666666,0.10663390663390664,70.46000000000001,0.15218142548596114,10.822814399251989,True,False,False
2023-06-21,P67890,379,122,180,582,0.81,53.78,20.21,8.34,1.0215226351114506,Strike,766,2,6,2,0,473.0,194.45650756231606,166.85714285714286,0.7457142857142858,527.2857142857143,205.5512021451023,182.07142857142858,0.772142857142857,541.7,260.0314503524793,184.7,0.8056666666666666,0.2070805043646945,82.33000000000001,0.21722955145118736,3.8352560210483704,False,False,True
2023-06-22,P67890,692,294,123,676,0.75,62.56,26.91,9.3,1.0215226351114506,Weather Disruption,1377,3,6,2,0,468.57142857142856,188.06191989418133,170.57142857142858,0.7485714285714286,546.2142857142857,207.79508344351336,182.85714285714286,0.7607142857142856,554.0666666666667,257.987427297685,185.06666666666666,0.807,0.4412521440823327,98.77,0.14273121387283236,3.1383219954648527,False,False,True
2023-06-23,P67890,813,126,160,697,0.87,67.17,24.38,7.65,1.0215226351114506,Strike,1275,4,6,2,0,516.1428571428571,229.07890094275956,171.28571428571428,0.7685714285714287,539.0714285714286,195.576648081322,174.57142857142858,0.7757142857142858,555.2666666666667,259.1412786470938,186.96666666666667,0.8096666666666666,0.19552205719352692,99.2,0.12201722017220172,7.416529830322934,False,False,True
2023-06-24,P67890,257,208,160,1123,0.9,65.06,29.06,3.74,1.0215226351114506,,1204,5,6,2,1,460.42857142857144,239.15326824922434,181.28571428571428,0.8085714285714286,515.2857142857143,208.7145376866649,182.0,0.7785714285714286,532.8333333333334,254.67438078826297,186.23333333333332,0.8130000000000001,0.3492444231230511,97.86,0.3807782101167315,1.3728632478632476,False,False,True
2023-06-25,P67890,731,282,197,1067,0.79,45.91,25.2,7.7,1.0215226351114506,Strike,1710,6,6,2,1,652.4285714285714,147.5825838221413,161.71428571428572,0.7242857142857143,588.2142857142857,254.2754952261963,155.0,0.7485714285714284,572.5666666666667,271.9179241448868,157.3,0.7523333333333333,0.459604190919674,78.81,0.10781121751025992,3.281264027291498,True,False,False
2023-06-26,P67890,158,252,127,1471,0.87,53.23,23.55,7.45,1.0215226351114506,,1318,0,6,2,0,598.4285714285714,327.5799429873859,215.0,0.7442857142857143,639.1428571428571,285.06486634094006,205.92857142857142,0.7635714285714287,510.6333333333333,300.46934358896203,189.86666666666667,0.769,0.504,84.23,0.5331012658227848,0.7206714103265827,False,True,False
2023-06-27,P67890,826,117,157,1190,0.71,45.98,24.15,8.64,1.0215226351114506,Strike,1695,1,6,2,0,497.0,275.51164524692314,176.0,0.8028571428571428,534.9285714285714,224.66537999218522,178.35714285714286,0.7649999999999999,548.2666666666667,258.0343379091822,187.06666666666666,0.8086666666666668,0.21201139011131243,78.77,0.09536319612590799,9.943421211026847,False,False,True
2023-06-28,P67890,227,147,142,920,0.75,47.93,29.14,8.78,1.0215226351114506,Strike,818,2,6,2,0,580.1428571428571,346.4613632001065,201.57142857142858,0.7642857142857142,598.2857142857143,300.9399195268636,198.92857142857142,0.7507142857142857,513.1,297.72335573771204,189.0,0.7716666666666666,0.27728375101050934,85.85,0.37819383259911893,2.058956916099773,False,True,False
2023-06-29,P67890,835,174,140,900,0.85,55.11,26.82,9.08,1.0215226351114506,Strike,1421,3,6,2,0,682.8571428571429,161.55951284426595,159.28571428571428,0.7557142857142857,627.7857142857143,245.7529023449954,149.5,0.755,593.3,267.2289667862659,161.06666666666666,0.7583333333333333,0.3160352880124546,91.01,0.10899401197604791,5.645706558485463,True,False,False
2023-06-30,P67890,820,151,138,1197,0.74,42.04,15.36,5.9,1.0215226351114506,,1818,4,6,2,0,679.2857142857143,157.60574681328015,166.28571428571428,0.7700000000000001,620.5,237.74088998157345,141.78571428571428,0.7592857142857142,595.8666666666667,269.0797514561031,156.4,0.7626666666666667,0.27376327376327375,63.3,0.07719512195121951,7.338464292106677,True,False,False
2023-07-01,P67890,981,287,185,970,0.81,46.55,23.01,7.89,0.9718768980924538,Strike,1888,5,7,3,1,704.2857142857143,191.32756752553578,190.42857142857142,0.7714285714285714,659.9285714285714,249.04323513605567,156.92857142857142,0.7735714285714286,595.3666666666667,268.32346451474467,157.13333333333333,0.7586666666666667,0.4381679389312977,77.45,0.07895005096839959,4.219899341850561,True,False,False
2023-07-02,P67890,214,181,148,717,0.66,68.06,25.33,4.88,0.9718768980924538,,669,6,7,3,1,476.14285714285717,292.6074894071281,167.14285714285714,0.7771428571428572,509.64285714285717,240.0511506847134,176.5,0.7564285714285715,550.2666666666667,255.08875174018937,187.26666666666668,0.8049999999999999,0.3114552605703048,98.27,0.45920560747663547,1.791394609074167,False,False,True
2023-07-03,P67890,308,151,116,1424,0.81,53.98,26.23,10.0,0.9718768980924538,,1444,0,7,3,0,505.14285714285717,339.3530259044056,187.85714285714286,0.7842857142857144,555.0,295.5701140299747,204.0,0.7564285714285715,512.1,298.3814210264996,192.13333333333333,0.7753333333333334,0.250592697961119,90.21,0.29288961038961037,2.5181914806638868,False,True,False
2023-07-04,P67890,625,68,197,1428,0.9,53.36,18.2,4.23,0.9718768980924538,Weather Disruption,2032,1,7,3,0,548.0,331.6675041865472,181.57142857142858,0.7914285714285715,541.9285714285714,287.4558064456876,190.5,0.7621428571428571,522.0,296.98635751785673,184.7,0.779,0.11849639034105053,75.79,0.12126400000000001,10.212418300653594,False,True,False
2023-07-05,P67890,620,247,169,1327,0.9,40.44,28.01,3.07,0.9718768980924538,Strike,1573,2,7,3,0,498.57142857142856,280.88482642230025,186.85714285714286,0.8014285714285715,551.5714285714286,287.6634556843529,201.21428571428572,0.7821428571428571,537.6666666666666,288.97456436609565,187.0,0.7793333333333334,0.39206349206349206,71.52,0.11535483870967742,2.7890238416554203,False,True,False
2023-07-06,P67890,651,275,169,1486,0.85,47.42,29.34,4.04,0.9718768980924538,Weather Disruption,1718,3,7,3,0,726.5714285714286,170.8799355715959,195.57142857142858,0.7814285714285714,688.8571428571429,218.96956484788024,167.64285714285714,0.7735714285714286,584.5,258.7660040028177,163.36666666666667,0.7580000000000001,0.4555134879318505,80.80000000000001,0.1241167434715822,2.7850267379679146,True,False,False
2023-07-07,P67890,336,131,197,1228,0.86,65.99,18.55,8.43,0.9718768980924538,Weather Disruption,1491,4,7,3,0,502.42857142857144,265.6594669514944,168.42857142857142,0.7942857142857144,478.5,231.52695473579493,179.0,0.7735714285714286,536.7333333333333,255.3356051638078,182.76666666666668,0.8086666666666666,0.24505611972207378,92.97,0.27669642857142857,2.9824249955618676,False,False,True
2023-07-08,P67890,380,190,164,1131,0.8,44.94,28.24,6.13,0.9718768980924538,,1132,5,7,3,1,694.4285714285714,213.42434814461245,203.0,0.79,703.0714285714286,187.69142609232605,175.35714285714286,0.7785714285714286,587.9333333333333,255.20416888462464,162.33333333333334,0.7566666666666667,0.4234320280165552,79.30999999999999,0.20871052631578943,2.5,True,False,False
2023-07-09,P67890,458,282,173,1450,0.8,52.45,16.45,6.13,0.9718768980924538,Strike,1605,6,7,3,1,693.7142857142857,214.33440716608814,234.42857142857142,0.8057142857142857,692.0,197.71696942852347,191.92857142857142,0.7721428571428571,586.8666666666667,255.69401613072122,168.83333333333334,0.7586666666666666,0.5831610044313147,75.03,0.16382096069868995,2.030141843971631,True,False,False
2023-07-10,P67890,300,72,184,1405,0.65,40.43,15.84,9.69,0.9718768980924538,,1153,0,7,3,0,455.85714285714283,285.7594726172279,166.0,0.7914285714285716,557.4285714285714,281.10926271188134,196.42857142857142,0.7721428571428571,524.0666666666667,290.2796432138635,179.53333333333333,0.7763333333333333,0.14924489191590168,65.96,0.21986666666666665,6.41025641025641,False,True,False
2023-07-11,P67890,857,132,104,674,0.76,54.35,16.94,9.44,0.9718768980924538,,1560,1,7,3,0,711.7142857142857,223.0991665050286,213.0,0.8014285714285714,682.0714285714286,184.31263752561313,187.35714285714286,0.762857142857143,611.8666666666667,243.53385848765487,166.56666666666666,0.7613333333333333,0.25602660016625106,80.73,0.09420070011668612,8.542663476874003,True,False,False
2023-07-12,P67890,377,158,101,522,0.76,40.63,15.87,5.18,0.9718768980924538,Strike,804,2,7,3,0,373.57142857142856,183.3128992941281,156.42857142857142,0.8057142857142858,539.2857142857143,284.175576434285,188.5,0.775,524.5333333333333,290.0229162566694,177.93333333333334,0.7816666666666666,0.3285799168152109,61.68,0.16360742705570291,3.1395736175882747,False,True,False
2023-07-13,P67890,334,124,121,1224,0.94,64.59,27.68,4.46,0.9718768980924538,,1409,3,7,3,0,496.0,269.6584259144639,168.71428571428572,0.8128571428571428,484.5,226.1764967725598,167.78571428571428,0.7792857142857142,518.6333333333333,249.56396227093347,184.3,0.8140000000000001,0.2846835027877993,96.73,0.2896107784431138,2.86547700754976,False,False,True
2023-07-14,P67890,593,178,156,1416,0.75,64.75,15.89,8.94,0.9718768980924538,Strike,1560,4,7,3,0,435.7142857142857,171.399838861957,145.85714285714286,0.7885714285714286,517.0714285714286,264.9796695498075,180.42857142857142,0.7664285714285715,514.2333333333333,281.5174011077058,178.83333333333334,0.7789999999999999,0.37689050211736236,89.58,0.15106239460370996,4.441947565543071,False,True,False
2023-07-15,P67890,103,137,165,734,0.79,63.63,19.07,9.34,0.9718768980924538,Strike,641,5,7,3,1,411.85714285714283,289.4727555236864,146.28571428571428,0.8185714285714285,440.2142857142857,236.3550714078712,158.42857142857142,0.7835714285714286,513.3666666666667,256.7520584926827,179.8,0.8123333333333334,0.3166061406404754,92.04,0.8935922330097088,0.9516769842003141,False,False,True
2023-07-16,P67890,765,103,173,512,0.79,48.5,16.56,6.79,0.9718768980924538,,1171,6,7,3,1,512.5714285714286,182.47635202299244,139.57142857142858,0.7942857142857144,546.3571428571429,268.3251779071451,170.57142857142858,0.7792857142857142,533.8333333333334,277.6714857938938,177.76666666666668,0.783,0.21612709832134294,71.85000000000001,0.09392156862745099,9.401499324075212,False,True,False
2023-07-17,P67890,541,248,197,600,0.82,65.12,19.43,7.41,0.9718768980924538,,876,0,7,3,0,669.7142857142857,223.694519591425,223.57142857142858,0.7971428571428572,676.2857142857143,187.5856434441968,191.42857142857142,0.7764285714285715,601.3,239.326951376506,171.7,0.76,0.48532289628180036,91.96000000000001,0.1699815157116451,2.660306845003934,True,False,False
2023-07-18,P67890,128,138,115,1428,0.86,56.29,16.36,4.8,0.9718768980924538,Weather Disruption,1326,1,7,3,0,570.8571428571429,289.4520274423318,221.71428571428572,0.8142857142857143,625.0714285714286,230.86475037786246,194.0,0.7921428571428571,587.5,254.32991742331808,172.0,0.76,0.339185393258427,77.45,0.605078125,1.0785305021907652,True,False,False
2023-07-19,P67890,208,262,150,1035,0.68,51.21,25.02,8.61,0.9718768980924538,,762,2,7,3,0,325.42857142857144,234.9183242057092,165.71428571428572,0.7914285714285713,420.7857142857143,243.89221407808867,168.5,0.78,504.3333333333333,262.70126383972456,180.76666666666668,0.8059999999999999,0.6845837999253452,84.84,0.4078846153846154,1.1674898967220475,False,False,True
2023-07-20,P67890,709,192,138,1375,0.79,58.76,17.0,7.42,0.9718768980924538,Strike,1982,3,7,3,0,390.0,272.1451818423389,163.42857142857142,0.7757142857142857,425.2142857142857,248.82869565269178,172.35714285714286,0.7921428571428571,521.7666666666667,258.1620292245423,177.56666666666666,0.8013333333333333,0.4400785854616896,83.17999999999999,0.11732016925246826,4.674314345991561,False,False,True
2023-07-21,P67890,826,114,185,1022,0.89,40.37,27.78,6.52,0.9718768980924538,Weather Disruption,1810,4,7,3,0,390.0,272.1451818423389,163.0,0.8014285714285715,443.5,268.8850912707739,169.5,0.802142857142857,544.1666666666666,254.27613056422103,174.03333333333333,0.8019999999999999,0.24277456647398846,74.67,0.09039951573849879,8.1411393652671,False,False,True
2023-07-22,P67890,904,125,175,1284,0.76,44.29,27.26,3.42,0.9718768980924538,Strike,1699,5,7,3,1,597.7142857142857,208.32963806246588,135.85714285714286,0.7871428571428571,551.4285714285714,274.75351591106977,161.85714285714286,0.7857142857142857,551.0666666666667,284.2106956823228,174.46666666666667,0.788,0.21404109589041095,74.97,0.08293141592920354,9.51578947368421,False,True,False
2023-07-23,P67890,174,299,187,951,0.7,62.27,15.2,9.41,0.9718768980924538,Weather Disruption,740,6,7,3,1,533.2857142857143,261.4508967828786,168.85714285714286,0.7585714285714287,540.6428571428571,287.0161097442915,175.21428571428572,0.775,549.5666666666667,286.1359314458215,181.66666666666666,0.7856666666666665,0.5985130111524164,86.88,0.4993103448275862,0.8313425704730053,False,True,False
2023-07-24,P67890,937,248,139,930,0.83,47.32,28.44,7.31,0.9718768980924538,,1734,0,7,3,0,493.2857142857143,326.0714207479263,172.57142857142858,0.8257142857142857,484.7142857142857,297.77106037290537,169.85714285714286,0.8014285714285714,545.4333333333333,256.1920997103992,175.63333333333333,0.7996666666666667,0.445928589776522,83.07000000000001,0.08865528281750268,4.5520792848814615,False,False,True
2023-07-25,P67890,245,192,137,1292,0.89,57.94,15.43,4.35,0.9718768980924538,,1301,1,7,3,0,465.7142857142857,246.06077452919,208.14285714285714,0.8257142857142857,585.0,245.28162777321248,199.28571428571428,0.7985714285714287,567.0,256.38535113352737,172.8,0.7683333333333333,0.3351620947630923,77.72,0.3172244897959184,1.43375468164794,True,False,False
2023-07-26,P67890,227,198,159,1105,0.62,51.55,18.59,7.24,0.9718768980924538,,835,2,7,3,0,477.14285714285717,281.1781336753321,161.85714285714286,0.7185714285714286,487.85714285714283,270.23518450611647,174.35714285714286,0.7599999999999999,548.3333333333334,287.48581174385464,180.93333333333334,0.775,0.344005956813105,77.38,0.3408810572687224,1.8491365265558812,False,True,False
2023-07-27,P67890,952,196,158,1212,0.87,65.64,15.49,7.74,0.9718768980924538,Strike,1917,3,7,3,0,570.2857142857143,318.2628443523341,179.57142857142858,0.75,513.0714285714286,296.58659762388083,172.78571428571428,0.7707142857142858,552.2666666666667,292.2960159145866,182.03333333333333,0.7723333333333334,0.32116104868913853,88.86999999999999,0.09335084033613444,5.582922824302134,False,True,False
2023-07-28,P67890,141,109,109,1032,0.89,68.57,20.04,6.68,0.9718768980924538,Weather Disruption,1002,4,7,3,0,536.5714285714286,352.7789001356974,172.57142857142858,0.7685714285714286,455.07142857142856,283.02363703563515,164.5,0.7871428571428571,553.4333333333333,290.51781158919454,179.2,0.7710000000000001,0.21271257318093115,95.28999999999999,0.6758156028368794,1.4534584063498608,False,True,False
2023-07-29,P67890,455,142,198,1351,0.76,66.51,22.71,8.03,0.9718768980924538,Strike,1369,5,7,3,1,510.2857142857143,319.5411889390336,174.14285714285714,0.8114285714285714,506.35714285714283,282.33984082004037,171.28571428571428,0.8028571428571427,545.6666666666666,256.10347226413637,175.93333333333334,0.7946666666666666,0.31676226896112175,97.25,0.21373626373626373,4.216085989621942,False,False,True
2023-07-30,P67890,140,266,163,1478,0.94,48.12,26.95,7.07,0.9718768980924538,Weather Disruption,1403,6,7,3,1,482.57142857142856,344.7940724272274,194.42857142857142,0.8114285714285714,489.2857142857143,297.4536624731344,181.57142857142858,0.8121428571428572,519.2666666666667,255.72640732294144,178.9,0.7976666666666666,0.5998711340206185,82.13999999999999,0.5867142857142856,0.5599104143337066,False,False,True
2023-07-31,P67890,133,210,162,1222,0.88,45.82,20.07,9.63,0.9718768980924538,,1100,0,7,3,0,486.85714285714283,339.4345437986671,204.85714285714286,0.8242857142857144,449.35714285714283,305.55739915083757,175.57142857142858,0.8214285714285714,509.96666666666664,264.6783973485343,180.06666666666666,0.7966666666666666,0.6391304347826088,75.52,0.5678195488721804,0.7196969696969696,False,False,True
2023-08-01,P67890,116,98,148,1151,0.87,54.23,25.58,3.38,1.119424480811643,Strike,1100,1,8,3,0,473.7142857142857,353.5202560371487,181.42857142857142,0.8514285714285713,399.57142857142856,298.44976752590026,173.57142857142858,0.8214285714285714,482.7,261.6055401184954,179.96666666666667,0.7976666666666666,0.3159834177798249,83.19,0.7171551724137931,1.3605442176870748,False,False,True
2023-08-02,P67890,776,273,163,792,0.86,40.22,17.81,3.74,1.119424480811643,,1537,2,8,3,0,483.2857142857143,361.76314271712533,193.0,0.8614285714285714,436.64285714285717,311.3335107967902,178.21428571428572,0.8185714285714285,494.3333333333333,266.7524143746645,179.63333333333333,0.7959999999999999,0.7025735294117648,61.77,0.07960051546391753,3.305221909873073,False,False,True
2023-08-03,P67890,252,290,131,1309,0.65,40.77,26.26,4.22,1.119424480811643,Strike,995,3,8,3,0,408.7142857142857,242.1691655886538,210.28571428571428,0.7971428571428572,567.6428571428571,260.27961507190275,202.92857142857142,0.7892857142857143,552.8,261.7662026075679,178.0,0.7639999999999999,1.004950495049505,71.25,0.28273809523809523,1.336870026525199,True,False,False
2023-08-04,P67890,477,84,106,1412,0.68,56.6,18.54,7.83,1.119424480811643,,1557,4,8,3,0,422.57142857142856,243.02596373148927,195.14285714285714,0.78,558.5,261.1132233047864,199.07142857142858,0.785,545.2666666666667,260.5437197190858,178.9,0.7609999999999999,0.24957555178268254,82.97,0.17394129979035639,8.350840336134453,True,False,False
2023-08-05,P67890,687,221,120,600,0.76,55.61,17.15,7.52,1.119424480811643,Strike,1300,5,8,3,1,463.42857142857144,343.15247201152255,208.28571428571428,0.8428571428571427,426.7142857142857,299.9706212721069,185.64285714285714,0.8221428571428572,486.8,257.5537975272151,178.93333333333334,0.7993333333333333,0.597758887171561,80.27999999999999,0.11685589519650653,4.090259585615622,False,False,True
2023-08-06,P67890,698,151,119,1001,0.69,69.84,17.78,9.24,1.119424480811643,Strike,1459,6,8,3,1,551.5714285714286,357.77500245398977,168.71428571428572,0.76,493.64285714285717,276.1361445549463,157.28571428571428,0.7742857142857142,547.5666666666667,285.55580206319405,178.06666666666666,0.7686666666666666,0.33598219961856324,96.86,0.1387679083094556,6.699299356944045,False,True,False
2023-08-07,P67890,728,267,125,803,0.75,46.06,17.73,8.13,1.119424480811643,Weather Disruption,1364,0,8,3,0,433.57142857142856,301.66474611332825,211.0,0.8314285714285713,463.42857142857144,303.36895898348826,191.78571428571428,0.8285714285714285,491.4,260.67400701073853,184.36666666666667,0.7956666666666667,0.4995990376904571,71.92,0.0987912087912088,3.6354556803995006,False,False,True
2023-08-08,P67890,973,60,167,1370,0.91,47.74,22.69,6.56,1.119424480811643,,2189,1,8,3,0,496.14285714285717,320.9872419953941,163.42857142857142,0.7957142857142857,594.9285714285714,281.54148875451676,198.92857142857142,0.8007142857142858,560.4666666666667,271.892059380231,176.06666666666666,0.7666666666666667,0.09134406263592866,76.99000000000001,0.07912641315519015,17.82051282051282,True,False,False
2023-08-09,P67890,441,148,185,1039,0.89,43.41,27.67,9.94,1.119424480811643,Weather Disruption,1481,2,8,3,0,436.7142857142857,278.77632269480523,165.71428571428572,0.8142857142857143,574.2142857142857,281.428274390427,189.35714285714286,0.8078571428571429,568.6666666666666,264.08741151281765,179.2,0.776,0.24302134646962234,81.02,0.18371882086167798,3.3480109322805953,True,False,False
2023-08-10,P67890,126,249,114,1052,0.82,67.53,16.19,4.86,1.119424480811643,Weather Disruption,841,3,8,3,0,460.2857142857143,375.33217034413417,189.57142857142858,0.7642857142857142,486.42857142857144,284.8210542902909,164.57142857142858,0.7792857142857142,545.6333333333333,288.285476727417,180.96666666666667,0.769,0.4213197969543147,88.58,0.703015873015873,0.6171025565677344,False,True,False
2023-08-11,P67890,924,159,184,854,0.9,63.33,25.6,8.83,1.119424480811643,,1650,4,8,3,0,491.42857142857144,334.6425242667453,153.0,0.8257142857142857,580.5714285714286,288.6839406382306,188.28571428571428,0.8114285714285714,593.2333333333333,261.62683128948146,174.9,0.7826666666666665,0.24280104712041883,97.76,0.10580086580086581,6.457023060796646,True,False,False
2023-08-12,P67890,386,255,178,802,0.87,64.67,24.82,5.99,1.119424480811643,Strike,1075,5,8,3,1,423.7142857142857,301.9750068497466,227.14285714285714,0.8471428571428571,467.0,302.0448260160684,200.64285714285714,0.8292857142857144,485.9,261.11344476009435,187.26666666666668,0.7946666666666666,0.41676395050198456,95.48,0.2473575129533679,1.7399143565472166,False,False,True
2023-08-13,P67890,745,123,185,995,0.75,67.08,28.09,7.54,1.119424480811643,Weather Disruption,1325,6,8,3,1,437.57142857142856,347.8059119407726,189.28571428571428,0.7628571428571428,517.6428571428571,287.693909762243,162.57142857142858,0.7750000000000001,557.6666666666666,288.83981162853786,181.9,0.7699999999999999,0.19884526558891455,102.71000000000001,0.13786577181208054,8.075880758807589,False,True,False
2023-08-14,P67890,830,243,191,1157,0.67,55.75,18.66,8.09,1.119424480811643,,1425,0,8,3,0,522.2857142857143,306.51085586305834,223.85714285714286,0.8085714285714286,502.42857142857144,314.0934976638729,209.14285714285714,0.8099999999999999,494.6333333333333,268.23837614476736,188.46666666666667,0.791,0.3837996389891697,82.5,0.09939759036144578,5.097966955346723,False,False,True
2023-08-15,P67890,267,223,113,1267,0.78,53.54,21.75,7.44,1.119424480811643,Strike,1199,1,8,3,0,541.4285714285714,281.29335644652565,225.71428571428572,0.7942857142857143,514.1428571428571,300.8288184698701,215.28571428571428,0.8092857142857143,477.8,266.06887881874144,192.7,0.7963333333333333,0.41894793344068704,82.72999999999999,0.30985018726591756,1.5350120731286652,False,False,True
2023-08-16,P67890,709,58,126,1473,0.86,49.91,28.89,3.98,1.119424480811643,Weather Disruption,2081,2,8,3,0,514.0,338.90214910305116,154.85714285714286,0.7857142857142857,523.6428571428571,290.96248955779544,161.85714285714286,0.7721428571428571,554.6666666666666,286.7063057331081,175.66666666666666,0.7676666666666666,0.10165247871807712,82.78,0.11675599435825106,14.21411387329591,False,True,False
2023-08-17,P67890,367,52,139,726,0.75,57.68,24.9,6.1,1.119424480811643,Weather Disruption,1002,3,8,3,0,577.2857142857143,229.1983960718411,219.14285714285714,0.777142857142857,525.5,291.23021557101265,200.28571428571428,0.8142857142857143,481.7,263.4593667551688,185.06666666666666,0.7926666666666667,0.0859504132231405,88.67999999999999,0.24163487738419617,9.41025641025641,False,False,True
2023-08-18,P67890,848,134,157,735,0.83,53.63,20.83,6.93,1.119424480811643,Weather Disruption,1704,4,8,3,0,594.2857142857143,314.3563340572367,152.42857142857142,0.8214285714285714,582.5714285714286,290.56118494699535,187.07142857142858,0.817857142857143,601.5333333333333,265.7335628722531,170.46666666666667,0.784,0.2255349843712431,81.39000000000001,0.09597877358490568,7.624527962596655,True,False,False
2023-08-19,P67890,920,75,127,1372,0.63,53.55,16.97,8.94,1.119424480811643,Strike,1645,5,8,3,1,597.8571428571429,255.01465877567898,190.85714285714286,0.7442857142857143,540.5714285714286,306.5155823083098,191.92857142857142,0.8028571428571428,488.26666666666665,271.9978363673245,178.63333333333333,0.7893333333333333,0.11186874067760494,79.46,0.0863695652173913,19.47089947089947,False,False,True
2023-08-20,P67890,554,121,125,1391,0.86,68.11,18.94,6.11,1.119424480811643,Weather Disruption,1584,6,8,3,1,560.7142857142857,314.3998061310441,143.85714285714286,0.82,518.9285714285714,289.8135910933396,152.85714285714286,0.7692857142857142,542.6666666666666,278.5661975846705,177.03333333333333,0.772,0.18813860506441582,93.16,0.16815884476534296,5.323851624063041,False,True,False
2023-08-21,P67890,784,97,162,954,0.88,69.52,23.72,9.43,1.119424480811643,Strike,1794,0,8,3,0,536.7142857142857,284.5474267942659,129.71428571428572,0.8214285714285714,553.5,290.55589956018906,154.64285714285714,0.7857142857142857,541.8666666666667,277.81136409979445,171.7,0.7739999999999999,0.15237881508078996,102.66999999999999,0.1309566326530612,9.184629803186505,False,True,False
2023-08-22,P67890,500,243,165,512,0.85,63.89,25.77,6.08,1.119424480811643,Weather Disruption,818,1,8,3,0,588.0,228.08989455914087,148.85714285714286,0.8157142857142857,562.2857142857143,286.6416762256502,160.71428571428572,0.7921428571428571,542.3666666666667,277.7189702501103,176.56666666666666,0.7816666666666666,0.3627639155470249,95.74,0.19147999999999998,2.4207213749697414,False,True,False
2023-08-23,P67890,575,247,124,709,0.94,62.7,16.87,6.84,1.119424480811643,,1255,2,8,3,0,581.8571428571429,251.98507136430916,194.57142857142858,0.7700000000000001,522.6428571428571,295.68554168311914,201.42857142857142,0.8064285714285715,491.43333333333334,272.45090457236313,182.83333333333334,0.7963333333333332,0.379582875960483,86.41000000000001,0.15027826086956525,2.4765268326298564,False,False,True
2023-08-24,P67890,801,205,102,1240,0.89,60.42,23.99,8.57,1.119424480811643,Weather Disruption,1730,3,8,3,0,602.7142857142857,239.41018795205454,156.57142857142858,0.8442857142857142,577.1428571428571,293.6606773243455,162.64285714285714,0.8021428571428572,561.8,274.6191594893202,178.76666666666668,0.7849999999999999,0.287632792142714,92.97999999999999,0.11607990012484393,4.390243902439025,False,True,False
2023-08-25,P67890,733,166,171,896,0.92,44.98,23.26,7.08,1.119424480811643,,1569,4,8,3,0,689.4285714285714,116.17925394673084,144.71428571428572,0.8585714285714285,574.8571428571429,292.20694909413265,167.14285714285714,0.8114285714285715,565.2,276.1327017314632,175.33333333333334,0.7916666666666666,0.23840787853918752,75.32,0.10275579809004091,4.7996333158721844,False,True,False
2023-08-26,P67890,657,270,143,599,0.93,41.77,22.71,9.72,1.119424480811643,,1177,5,8,3,1,571.7142857142857,246.49118597204352,195.0,0.7957142857142857,502.64285714285717,274.1910078598656,203.0,0.8135714285714286,491.76666666666665,272.65383931269724,187.23333333333332,0.8066666666666668,0.40988939492517895,74.2,0.11293759512937596,2.616487455197132,False,False,True
2023-08-27,P67890,675,203,196,530,0.88,60.72,25.35,7.62,1.119424480811643,,1181,6,8,3,1,655.7142857142857,274.1713055042505,154.0,0.8200000000000001,560.7142857142857,268.9931164608057,181.07142857142858,0.8228571428571428,614.6666666666666,258.996516197224,168.86666666666667,0.788,0.30029585798816566,93.69,0.1388,3.7785490371697263,True,False,False
2023-08-28,P67890,229,202,141,1397,0.84,61.86,27.56,6.66,1.119424480811643,Strike,1338,0,8,3,0,549.2857142857143,272.02617171007256,187.42857142857142,0.7914285714285715,486.5,283.6996651390341,207.28571428571428,0.8192857142857142,480.4,276.36265529441454,188.83333333333334,0.8096666666666668,0.33852046923629403,96.08,0.4195633187772926,1.3495992456388495,False,False,True
2023-08-29,P67890,921,61,198,1027,0.6,41.41,19.84,3.17,1.119424480811643,,1644,1,8,3,0,714.5714285714286,145.54364424787602,135.85714285714286,0.8371428571428572,576.0714285714286,293.71138745523484,162.57142857142858,0.7999999999999999,565.7666666666667,276.8684093426948,167.66666666666666,0.7826666666666665,0.0928664636798608,64.42,0.0699457111834962,25.163934426229506,False,True,False
